id,contents,key word,date
qk3380888, 星期一高端會跌停嗎,嬌生,     27.0.3.145 05/28 18:15 
f66043284, 才剛收到，給人家一點時間讀吧,嬌生,  110.26.102.18 05/28 18:15 
LianD, 喔 收到了,嬌生,223.141.244.126 05/28 18:15 
ju06080719, 星雲>>>>>>>>>DPP,嬌生,  223.140.73.63 05/28 18:15 
IRPT001, 每天問進度XD,嬌生,114.137.215.171 05/28 18:15 
herikocat, 回歸指揮中心 哈 有種請鬼拿藥單之感,嬌生, 61.216.176.118 05/28 18:15 
timidwei, 笑死  佛光山屌打中央,嬌生,  1.168.194.130 05/28 18:15 
FuySenk, 現在信佛 能優先打嗎？,嬌生,  1.163.191.110 05/28 18:15 
winky790718, 既然收到了那什麼時候要答應,嬌生,111.254.170.158 05/28 18:15 
zakijudelo, 趕慢慢來試試,嬌生,   101.12.54.25 05/28 18:15 
ray0305, 政府的公文速度......,嬌生,   61.231.59.60 05/28 18:15 
KKB, 買不到 （x）不想買 （o）,嬌生,  36.230.57.214 05/28 18:15 
cloudyoyo, 政府顢頇靠民間？,嬌生,  118.169.89.31 05/28 18:15 
nowitzki0207, 如果可以就盡快處理吧,嬌生,   61.231.33.23 05/28 18:15 
ADIMM, 不給政府面子,嬌生, 125.230.82.113 05/28 18:15 
going70, 公文流程大概要半年吧,嬌生, 123.195.20.159 05/28 18:15 
ameko34, 慢慢審個一年半載,嬌生,  101.12.45.223 05/28 18:15 
boulard, 慢慢跑 跑到國產疫苗出來就解套了,嬌生,  61.231.206.84 05/28 18:15 
ccmvic, 接下來民進黨會怎麼操作?,嬌生,    39.9.165.19 05/28 18:15 
ju06080719, 已讀不回,嬌生,  223.140.73.63 05/28 18:16 
axbx1524, 看來不是假新聞了，指揮中心認證了吧,嬌生, 123.194.164.94 05/28 18:16 
cckk969, 剛收到XDD,嬌生, 114.137.220.60 05/28 18:16 
Shigeru777, 看你這垃圾政府要擋多久,嬌生,   122.116.8.12 05/28 18:16 
magamanzero, 佛光山都可以有50萬>>>15萬,嬌生, 60.248.126.193 05/28 18:16 
sunchen0201, 慈濟會跟進嗎?????,嬌生, 114.47.175.187 05/28 18:16 
peacesb, 高端怎麼可能跌停 訂單政府都下了,嬌生,  219.87.85.162 05/28 18:16 
newmp4, 水水水喔 公文都收到了 CDC就等你啊,嬌生, 114.41.129.239 05/28 18:16 
dtdon1699, 準備開記者會,嬌生,  111.250.43.10 05/28 18:16 
ccmvic, 同路佛,嬌生,    39.9.165.19 05/28 18:16 
afra, 佛也發火！,嬌生,   42.73.16.245 05/28 18:16 
kamisanma, 哪家的公文 送得真快,嬌生,  1.170.245.180 05/28 18:16 
beyuki, 加油～希望政府有點良心,嬌生,114.136.129.251 05/28 18:16 
axbx1524, 我快笑死，dpp連飛機攔截都演出來，和,嬌生, 123.194.164.94 05/28 18:16 
woulin, 公家機關要依法行政，不是想買就買,嬌生,118.161.171.101 05/28 18:16 
axbx1524, 尚路邊買菜問你50萬要不要..,嬌生, 123.194.164.94 05/28 18:16 
peacesb, 代表高端的貨政府都要吃下,嬌生,  219.87.85.162 05/28 18:16 
face0079, 哭阿 多拖一點要多死幾個人?,嬌生,  42.77.213.198 05/28 18:16 
a5178934, 剛收到，但是何時批准呢？,嬌生, 60.250.152.211 05/28 18:16 
afra, 大甲媽呢,嬌生,   42.73.16.245 05/28 18:17 
maxboy06, 剛收到？笑死 沒發新聞就收不到對吧？,嬌生,   42.75.231.26 05/28 18:17 
xyzc123, 現在很多地方都在給中央壓力了,嬌生,  114.38.51.244 05/28 18:17 
s9234032, 佛光山見獵心喜,嬌生, 111.248.118.27 05/28 18:17 
ghostxx, 以政府的效率不知道年底跑不跑的完,嬌生,   36.225.94.47 05/28 18:17 
TZUYIC, 這次公文沒有迷航啦,嬌生, 111.71.214.146 05/28 18:17 
svd237, 莊人祥醒醒,嬌生,   114.44.146.5 05/28 18:17 
peacesb, 別傻了 這邊的幾十萬劑怎麼跟高端幾百萬,嬌生,  219.87.85.162 05/28 18:17 
labell, 爛宗教,嬌生,114.137.113.183 05/28 18:17 
Sephi01, 沒到都不用太開心 最後還是要靠我大高端,嬌生,  117.56.158.18 05/28 18:17 
soarling, 平常公文都推三阻四 這次這麼快一定有問,嬌生,118.160.178.177 05/28 18:17 
aa01081008tw, 收到..但不一定會過XD,嬌生,  36.235.116.71 05/28 18:17 
soarling, 題,嬌生,118.160.178.177 05/28 18:17 
A80211ab, 看來是真的  廢物DPP再擋台灣人疫苗阿,嬌生, 125.230.142.83 05/28 18:17 
TZUYIC, 宗教單位送的公文就是比較快,嬌生, 111.71.214.146 05/28 18:17 
wate5566, 會拖公文拖到國產疫苗問世嗎?繼續看下去,嬌生,    39.8.192.93 05/28 18:17 
LA24, 又拖一天 政府別鬧了,嬌生,  49.216.73.252 05/28 18:17 
peacesb, 劑比 一堆人幻想高端跌停也太好笑,嬌生,  219.87.85.162 05/28 18:17 
skevis, 我好奇的是，捐50萬劑是已經買到了，還是?,嬌生,    42.72.88.12 05/28 18:17 
qk3380888, 每天都死多少人了還在跑公文= =,嬌生,     27.0.3.145 05/28 18:17 
scottandk, 操，廢物政府現在連地方團體都比你強,嬌生,  114.37.114.14 05/28 18:17 
A80211ab, 為了私利 多死這麼多人,嬌生, 125.230.142.83 05/28 18:17 
jlincredible, 公文又要比病毒慢啦,嬌生,   1.200.20.161 05/28 18:17 
peacesb, 政府炒股 你們幻想跌停?,嬌生,  219.87.85.162 05/28 18:18 
teasy, 佛光山捐嬌生疫苗50萬劑，收到打收到,嬌生, 27.247.164.221 05/28 18:18 
alan0204, 別在拖啦垃圾黨,嬌生, 223.139.213.47 05/28 18:18 
knml, 佛光山：隨便買就50萬,嬌生,  27.52.100.114 05/28 18:18 
newmp4, 蔡小英 就差你同意了 不是說不要政治鬥爭,嬌生, 114.41.129.239 05/28 18:18 
a5178934, 看你DPP怎麼說啊？郭董不行佛光山就可以,嬌生, 60.250.152.211 05/28 18:18 
zzro, 民間都是疫情爆發後才去買的吧 怎麼這麼快,嬌生,  114.45.73.170 05/28 18:18 
peacesb, 跟政府炒房 你們幻想房價跌一樣可笑,嬌生,  219.87.85.162 05/28 18:18 
bradyhau106, 佛,嬌生,111.241.168.234 05/28 18:18 
zainc, 人家宗教勢力不怕政府，直接洗臉政府50萬劑,嬌生,  1.163.206.171 05/28 18:18 
pluto531, 收到 但簽過是什麼時候又是另外一回事,嬌生, 180.176.23.116 05/28 18:18 
davideason, 逼和尚用如來神掌抽你 UCCU,嬌生,223.139.204.126 05/28 18:18 
superRKO, 民進黨接招摟,嬌生, 114.32.212.129 05/28 18:18 
zen0307, 慈濟快出手！我大你佛光山200萬,嬌生,223.140.226.172 05/28 18:18 
yeustream," ""疫苗採購疫苗過程要回歸指揮中心""",嬌生,   1.163.103.74 05/28 18:18 
zzro, 是你政府無能? 還是故意不買?,嬌生,  114.45.73.170 05/28 18:18 
yeustream, 這樣就跟沒有一樣啦,嬌生,   1.163.103.74 05/28 18:18 
bigo1030, 能拖就拖，數字報一報又是一天,嬌生,  118.160.84.61 05/28 18:19 
broian, 嗯 (已讀),嬌生,118.167.134.217 05/28 18:19 
kilakit, 知悉,嬌生, 118.163.99.229 05/28 18:19 
zoin, 隨隨便便就50萬 這不是擺明讓人難堪嗎,嬌生, 36.225.127.179 05/28 18:19 
bryan910015, 鄉民全家都死光啦，還慢慢來,嬌生, 220.134.50.236 05/28 18:19 
c8895665, 民間都買的到 為什麼你政府不行,嬌生, 223.139.51.194 05/28 18:19 
ted01234567, 民間團體都買得到。就你他媽民進黨,嬌生,  36.230.195.55 05/28 18:19 
mysterydream, 佛買菜而已很難？,嬌生,    1.162.5.141 05/28 18:19 
babyMclaren, 大家都買得到的感覺，就政府買不到,嬌生,114.136.250.108 05/28 18:19 
ssccg, 佛光山是不是昨天沒收到回應，故意放新聞,嬌生,118.150.124.138 05/28 18:19 
ted01234567, 買不到,嬌生,  36.230.195.55 05/28 18:19 
h84221605, 已讀,嬌生, 223.136.114.11 05/28 18:19 
wirewool, 南投縣長真的是吹哨者 讚!!!!!,嬌生,118.160.138.111 05/28 18:19 
PantheraLeo, 快快快,嬌生,  27.246.161.24 05/28 18:19 
turbomons, 來看公文會旅行多久,嬌生,175.181.111.246 05/28 18:19 
kevinfolks, 你民進黨可以再拖看看！碼的,嬌生,  61.224.95.111 05/28 18:19 
cfdent, 重點：就等菜正腐點頭！,嬌生,   111.82.70.31 05/28 18:20 
s854273, 一堆光頭要抹……蟑螂會前線崩潰嗎？,嬌生, 61.223.123.182 05/28 18:20 
gg889g8, 最好敢亂來看看 大家在盯,嬌生,118.166.105.157 05/28 18:20 
bryan910015, 南投縣長真的是吹簫者 讚!!!!!,嬌生, 220.134.50.236 05/28 18:20 
CharleneTsai, 大膽 你各位以為買疫苗跟買菜一樣好買嗎？,嬌生, 122.116.141.98 05/28 18:20 
skycloudtw, 綠共繼續騙：都中共打壓買不到疫苗zzz,嬌生,220.141.113.201 05/28 18:20 
woulin, 南投起義，真的讓他買到，藍營各縣市也會,嬌生,118.161.171.101 05/28 18:20 
Nemo516171, 所以政府到底都在幹嘛 連佛光山都買得,嬌生, 123.192.82.241 05/28 18:20 
exceedMyself, 有比病毒快嗎,嬌生,  27.53.147.207 05/28 18:20 
woulin, 跟著起義,嬌生,118.161.171.101 05/28 18:20 
Nemo516171, 到？,嬌生, 123.192.82.241 05/28 18:20 
screwyouguys, 佛系買疫苗，慘虐綠共的報時鐘,嬌生,123.194.129.158 05/28 18:20 
A80211ab, 民進黨真的騙台灣人騙得很爽,嬌生, 125.230.142.83 05/28 18:20 
laihom0808, 所以會批准嗎？,嬌生,   61.70.193.47 05/28 18:21 
jshuang, 光擬稿送簽名大概就退三天 幫承辦人QQ,嬌生,    1.200.18.25 05/28 18:21 
wade59420, 這個原廠的不會再說26加料了吧,嬌生,  42.77.189.172 05/28 18:21 
AxelGod, 幹你娘 民間買的到 政府買不到,嬌生,111.241.236.103 05/28 18:21 
ImBBCALL, 南投縣政府也申請了，側翼難過囉,嬌生,  114.32.120.99 05/28 18:21 
blue999, 靠杯阿..這種攸關人命的 還在那拖拖拉的,嬌生,   1.171.21.151 05/28 18:21 
Zypern, 就看會不會擋 哈,嬌生,   42.72.134.11 05/28 18:21 
A80211ab, 有點良心的都看不下去台灣人繼續死,嬌生, 125.230.142.83 05/28 18:21 
dream99, 一年多少預算養的政府，好像不如民間團,嬌生,    42.76.209.3 05/28 18:21 
tabo7522, 就民進黨買不到而已,嬌生,    101.10.3.63 05/28 18:21 
dream99, 體？,嬌生,    42.76.209.3 05/28 18:21 
AxelGod, 政府是不是有鬼 水到底多深 等國產,嬌生,111.241.236.103 05/28 18:21 
IPena, 今天禮拜五,嬌生, 118.232.24.246 05/28 18:21 
Poshintow, 真的當疫苗是菜市場買菜喔?,嬌生,  220.136.82.49 05/28 18:21 
toshizo, 為何還要審查還檢驗？,嬌生,    27.242.1.94 05/28 18:21 
sunnywing, 50萬可以開三次記者會,嬌生, 59.115.150.200 05/28 18:21 
AxelGod, 幹你娘啦 民進黨還要殺多少人,嬌生,111.241.236.103 05/28 18:21 
tsairay, 我佛慈悲啊~~~,嬌生,  218.211.91.17 05/28 18:21 
reprobate, 我佛慈悲～,嬌生,223.137.203.178 05/28 18:21 
A80211ab, 只有沒良心的跟蟑螂才會坐視每天上升死,嬌生, 125.230.142.83 05/28 18:21 
waitwind, 能快點嗎.....,嬌生,    1.160.90.97 05/28 18:21 
MegaGG, 會過再來講啦,嬌生, 111.185.183.93 05/28 18:21 
alcpeon911, 公文不會跑的比病毒快,嬌生,    114.37.14.3 05/28 18:22 
gn134679, 來看看這次要怎麼凹,嬌生,  39.10.135.161 05/28 18:22 
toshizo, 不能直接下貨就直接運去開打嗎？,嬌生,    27.242.1.94 05/28 18:22 
max005, 朕知道了 但什麼時候會過還不知道唷,嬌生, 114.43.209.149 05/28 18:22 
Hitimothy, 還會繼續死人。垃圾黨你以後真的都不,嬌生, 223.137.24.116 05/28 18:22 
who5566, 佛心,嬌生,  36.233.64.246 05/28 18:22 
Hitimothy, 用選,嬌生, 223.137.24.116 05/28 18:22 
a5178934, 蟑螂可憐啊 大內宣完馬上被打臉,嬌生, 60.250.152.211 05/28 18:22 
ssaw5166, 還有人相信疫苗很難買嗎？我是不信啦,嬌生,   111.83.93.25 05/28 18:22 
sleepyrat, 這個要每天盯進度，不然公文會迷路~~,嬌生, 114.40.199.213 05/28 18:22 
jo78jo78, 期待高端跌停,嬌生,   49.216.55.24 05/28 18:22 
covenant, 政府真的超前佈署的話哪需要善心人士,嬌生,    1.169.170.6 05/28 18:22 
woulin, 你審查時間可以縮短嗎，多省一天就多救幾,嬌生,118.161.171.101 05/28 18:22 
richjf, 神職人員使用 一堆8+9是破口 早點打保平安,嬌生,  114.45.13.226 05/28 18:22 
woulin, 條人命,嬌生,118.161.171.101 05/28 18:22 
brian040818, 沒藥證 拒收,嬌生,  219.85.128.30 05/28 18:23 
KKB, 明天股市精彩了,嬌生,  36.230.57.214 05/28 18:23 
wirewool, 樓上明天沒開盤,嬌生,118.160.138.111 05/28 18:23 
denden0723, 推,嬌生,   1.169.154.77 05/28 18:23 
RainbowHeart, 黨不會收啦，黨超愛面子,嬌生,  36.235.108.24 05/28 18:23 
swommy, 看起來疫苗沒想像中難買耶 為什麼難買？,嬌生,  42.73.192.251 05/28 18:23 
flac, 廢物政府 民間ㄧ買就來 你們還在大內宣,嬌生,    1.169.78.54 05/28 18:23 
bryan910015, 明天股市精液了,嬌生, 220.134.50.236 05/28 18:23 
mutantsoul, 我佛慈悲,嬌生,   36.225.94.74 05/28 18:24 
pigpig861, 快撐不到八月啦  還有什麼理由快想,嬌生,   101.10.19.71 05/28 18:24 
sakura3, 美國FDA都通過的疫苗，菜政府如果不通過,嬌生,   24.150.93.45 05/28 18:24 
toshizo, 要不要考慮看看別審查了，開放各自運進來,嬌生,    27.242.1.94 05/28 18:24 
sakura3, 拒絕的話真的是下台好了。,嬌生,   24.150.93.45 05/28 18:24 
hsuchiyi, 中央：你以為疫苗跟買菜一樣簡單？,嬌生, 223.139.31.113 05/28 18:24 
toshizo, 就開打,嬌生,    27.242.1.94 05/28 18:24 
AxelGod, 幹你娘民進黨 民間買得到 你買不到,嬌生,111.241.236.103 05/28 18:24 
swxx, 完蛋了，不知道要等多久,嬌生,  36.228.246.35 05/28 18:24 
bbn826330410, 就不讓你買，用公文卡死你,嬌生,125.231.130.140 05/28 18:24 
AxelGod, 這裡面一定有鬼啊 幹你娘啦,嬌生,111.241.236.103 05/28 18:24 
giggleboy, 側翼快去謗佛喔 我等著看,嬌生,   118.171.68.7 05/28 18:24 
herikocat, 15萬劑本來可以歌功頌德一周的 現在,嬌生, 61.216.176.118 05/28 18:24 
richjf, DPP：下週五處理！,嬌生,  114.45.13.226 05/28 18:25 
bryan910015, 疫苗附近711就買到了,嬌生, 220.134.50.236 05/28 18:25 
brian040818, 側翼不敢槓上宗教團體啦,嬌生,  219.85.128.30 05/28 18:25 
zzh1014, 怎感覺超好買,嬌生, 223.137.47.186 05/28 18:25 
CaTkinGG, 公文跑得比病毒慢,嬌生,  211.22.98.176 05/28 18:25 
horseorange, 連佛光山都能生出50萬劑了 政府在幹,嬌生,     61.64.0.73 05/28 18:25 
nptrj, 上新聞後就收到公文了,嬌生, 36.237.126.204 05/28 18:25 
NDSLite, 廢物政府,嬌生, 111.71.214.165 05/28 18:25 
horseorange, 麼?,嬌生,     61.64.0.73 05/28 18:25 
lisugi3636, 公文 應該還有N個核章待蓋～～,嬌生,    61.58.75.79 05/28 18:25 
simata, 不點頭是要人民等死嗎？,嬌生,    61.230.5.47 05/28 18:25 
iankevin, 緊急命令發一發啊 還拖,嬌生, 111.83.164.221 05/28 18:25 
parkerlived, 不點頭就表示你政腐有鬼！！！！！！,嬌生,    61.64.4.132 05/28 18:25 
stvn2567, 認知作戰 一舉破壞政績突破的喜悅,嬌生, 123.194.161.20 05/28 18:25 
Arlen, 本週五已過下班時間，請等下個週五,嬌生, 114.37.209.222 05/28 18:26 
swommy, 民間一買就50萬耶 黑人問號.jpg 15萬,嬌生,  42.73.192.251 05/28 18:26 
tptx6, 這收的倒是挺快的,嬌生,   180.177.3.58 05/28 18:26 
parkerlived, 不點頭就表示你政腐有鬼！！！！！！,嬌生,    61.64.4.132 05/28 18:26 
soulout, 我建議一律透過民間買疫苗，中央太廢惹,嬌生,   49.216.61.89 05/28 18:26 
O928, 給你們核可黨還有面子嗎？蛤 蛤 蛤,嬌生, 139.99.237.166 05/28 18:26 
dai26, 以前還蟑螂被酸韓粉呢！,嬌生,223.139.197.199 05/28 18:26 
shoes922, 嘿嘿 出家人這一手牌,嬌生,   49.216.70.75 05/28 18:26 
aglet, 七佛滅罪五漢廢言,嬌生, 114.136.233.88 05/28 18:26 
sphinx1031, 因為佛光山才知道 原來買疫苗還蠻容易,嬌生, 111.241.25.131 05/28 18:26 
z2wen, 佛光山打政府臉 不給面子！？,嬌生,   1.200.11.190 05/28 18:27 
sm981512, 抱歉 佛光山,嬌生,  42.77.135.226 05/28 18:27 
swommy, 瓷器快跟上,嬌生,  42.73.192.251 05/28 18:27 
astrophy, 幹你的政府，不如和尚,嬌生,  118.167.54.38 05/28 18:27 
iam0718, 政府接球,嬌生,    114.27.34.2 05/28 18:27 
loverxa, 怎麼這麼多人想來黨人財路 過太爽???,嬌生,219.102.194.221 05/28 18:28 
dick929, 問題是~任何人要捐疫苗，何時能買到?何,嬌生, 49.216.146.188 05/28 18:28 
cosmite,,嬌生,220.134.215.159 05/28 18:28 
driver0811, 佛光山讚,嬌生,  180.217.36.96 05/28 18:28 
dick929, 時能運到?都是還未知數,嬌生, 49.216.146.188 05/28 18:28 
s77329, 只有政府買不到,嬌生,  223.139.58.46 05/28 18:28 
WhatsNan, 大英系快點切割時鐘，他沒用處啦,嬌生,    61.230.3.15 05/28 18:28 
duckweedgina, 垃圾政府再卡行政程序啊 當民眾傻子,嬌生,   122.121.0.52 05/28 18:28 
JouEriko, 美國嬌生的應該沒問題了吧？,嬌生,118.171.181.101 05/28 18:28 
s9234032, 公文跑得比病毒慢,嬌生, 111.248.118.27 05/28 18:29 
globekiller, 嬌生還能黑 那民進黨就太屌了,嬌生,  113.196.35.70 05/28 18:29 
ffhh,     民進黨文組智障的效率?,嬌生,   61.228.154.1 05/28 18:29 
parkerlived, 不要又說嬌生的跟中國有關的鬼話！！,嬌生,    61.64.4.132 05/28 18:30 
honey4617912, 超市就買得到的東西 你要審多久,嬌生, 111.82.210.169 05/28 18:30 
darkholy, 綠色高層股票要空了,嬌生,  42.77.212.155 05/28 18:30 
roee333, 嬌生比較有可能，他跟AZ同類型的，不用冷,嬌生,210.209.243.113 05/28 18:30 
yehpi, 只有DPP買不到 笑死,嬌生, 180.176.143.43 05/28 18:30 
wuyihsien, 佛光山都能買到了，政府反而買不到？,嬌生, 111.252.176.15 05/28 18:30 
roee333, 鏈,嬌生,210.209.243.113 05/28 18:30 
a28200266, 這種會剛收到XDD 內部一定比市場快阿,嬌生, 59.115.131.222 05/28 18:30 
dick929, 推文裡是不是有人誤會，以為這50萬劑已經買好放在倉庫裡了?,嬌生, 49.216.146.188 05/28 18:30 
AKAHOSHI, 有佛光山才知道不用靠政府買,嬌生,  36.226.29.199 05/28 18:31 
cocabell, 疫情再蔓延 全民搭乘佛光號逃離鬼島,嬌生,   1.200.29.236 05/28 18:31 
antigidu, 這樣那些垃圾無法炒股    佛光山擋人財路,嬌生,  106.1.235.254 05/28 18:31 
justiceyes, 佛光普照啦,嬌生,   36.225.38.87 05/28 18:31 
mutantsoul, 謗佛的小心報應喲，阿彌陀佛,嬌生,   36.225.94.74 05/28 18:31 
ZIQQ001, 叫莊人祥出來坦,嬌生, 27.246.192.176 05/28 18:32 
Mubing, 公文跑到十月，阿有國產疫苗了，謝謝指教,嬌生, 182.233.153.54 05/28 18:32 
LoCKeR941010, 綠：買疫苗沒那麼簡單,嬌生,118.168.141.190 05/28 18:32 
itachi0609, 我佛慈悲,嬌生, 122.121.14.115 05/28 18:32 
apfalselife, 多空交戰,嬌生, 220.129.51.103 05/28 18:32 
gymying, 我就看敢不敢鬥宗教人士,嬌生,   1.200.186.20 05/28 18:32 
cosmite,,嬌生,220.134.215.159 05/28 18:32 
yzvr, 居然想進口國外疫苗供神職人員使用？真是大,嬌生,   36.230.8.135 05/28 18:32 
AirFuckKing, 笑死 佛光山 > 中央政府,嬌生,  1.163.174.226 05/28 18:33 
yzvr, 膽！不打聖上指定的國產，這可是要殺頭的！,嬌生,   36.230.8.135 05/28 18:33 
a594020419, 綠共坐等疫苗放到快過期，再來罵,嬌生, 118.233.83.151 05/28 18:33 
ck517, 少林寺不講武德 不 是佛光山,嬌生,  49.216.177.65 05/28 18:33 
itachi0609, 這次看看公文跑多久,嬌生, 122.121.14.115 05/28 18:33 
gymying, 啊 我補充一下 會不會說不定又行政程序開始拖ㄛ 拖到剛好國產打完才給過之類了,嬌生,   1.200.186.20 05/28 18:33 
stvn2567, 人家真的好事多了www,嬌生, 123.194.161.20 05/28 18:33 
DONX4, 晚一天多死19人+而已 不多啦,嬌生,  114.43.188.75 05/28 18:33 
skycloudtw, 講的好像綠共買的疫苗已經確定何時能到一樣...呵呵,嬌生, 114.137.71.102 05/28 18:33 
dblsesame, 又容易保存又是美國原廠 政府這次又,嬌生,   108.5.173.15 05/28 18:34 
